,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return,algorithm_returns
2015-09-10 20:00:00+00:00,0.0,0.0,0.0,0.7507757878384234,0.15944988350568623,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.04397522712017118,0,0,0,0.0,0.0,0.0,[],2015-09-10 20:00:00+00:00,2015-09,2015-09-10 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1432,[],0.0223,1.0
2015-09-11 20:00:00+00:00,0.0,0.0,0.0,0.7586315946616136,0.15940322706254587,0.0,0.0,100000.0,0.0,0.0,-0.022,0.0,-0.044269231442025686,0,0,0,0.0,0.0,0.0,[],2015-09-11 20:00:00+00:00,2015-09,2015-09-11 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1433,[],0.022,1.0
2015-09-14 20:00:00+00:00,0.0,0.0,0.0,0.7514393964976707,0.15935893461310985,0.0,0.0,100000.0,0.0,0.0,-0.021800000000000003,0.0,-0.04396656234700218,0,0,0,0.0,0.0,0.0,[],2015-09-14 20:00:00+00:00,2015-09,2015-09-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1434,[],0.021800000000000003,1.0
2015-09-15 20:00:00+00:00,0.0,0.0,0.0,0.7739126612625871,0.15938795009241474,0.0,0.0,100000.0,0.0,0.0,-0.0228,0.0,-0.04481848694020495,0,0,0,0.0,0.0,0.0,[],2015-09-15 20:00:00+00:00,2015-09,2015-09-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1435,[],0.0228,1.0
2015-09-16 20:00:00+00:00,0.0,0.0,0.0,0.7893553062008196,0.1593699310918997,0.0,0.0,100000.0,0.0,0.0,-0.023,0.0,-0.04539618988325402,0,0,0,0.0,0.0,0.0,[],2015-09-16 20:00:00+00:00,2015-09,2015-09-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1436,[],0.023,1.0
2015-09-17 20:00:00+00:00,0.0,0.0,0.0,0.7847726605995431,0.1593194394616167,0.0,0.0,100000.0,0.0,0.0,-0.0221,0.0,-0.045201395767573024,0,0,0,0.0,0.0,0.0,[],2015-09-17 20:00:00+00:00,2015-09,2015-09-17 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1437,[],0.0221,1.0
2015-09-18 20:00:00+00:00,0.0,0.0,0.0,0.7559232993831635,0.159415852106456,0.0,0.0,100000.0,0.0,0.0,-0.0213,0.0,-0.044023301072689605,0,0,0,0.0,0.0,0.0,[],2015-09-18 20:00:00+00:00,2015-09,2015-09-18 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1438,[],0.0213,1.0
2015-09-21 20:00:00+00:00,0.0,0.0,0.0,0.763940465729152,0.159369755805853,0.0,0.0,100000.0,0.0,0.0,-0.022,0.0,-0.04432147759364285,0,0,0,0.0,0.0,0.0,[],2015-09-21 20:00:00+00:00,2015-09,2015-09-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1439,[],0.022,1.0
2015-09-22 20:00:00+00:00,0.0,0.0,0.0,0.7422114893848817,0.15940381746933527,0.0,0.0,100000.0,0.0,0.0,-0.0214,0.0,-0.04342932333238906,0,0,0,0.0,0.0,0.0,[],2015-09-22 20:00:00+00:00,2015-09,2015-09-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1440,[],0.0214,1.0
2015-09-23 20:00:00+00:00,0.0,0.0,0.0,0.7386423206236408,0.15935184708993505,0.0,0.0,100000.0,0.0,0.0,-0.0216,0.0,-0.043271712262240636,0,0,0,0.0,0.0,0.0,[],2015-09-23 20:00:00+00:00,2015-09,2015-09-23 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1441,[],0.0216,1.0
2015-09-24 20:00:00+00:00,0.0,0.0,0.0,0.7327952933253454,0.15930445491910158,0.0,0.0,100000.0,0.0,0.0,-0.0213,0.0,-0.043022170527482174,0,0,0,0.0,0.0,0.0,[],2015-09-24 20:00:00+00:00,2015-09,2015-09-24 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1442,[],0.0213,1.0
2015-09-25 20:00:00+00:00,0.0,0.0,0.0,0.7319881692832231,0.1592496497085106,0.0,0.0,100000.0,0.0,0.0,-0.0217,0.0,-0.04297497458576187,0,0,0,0.0,0.0,0.0,[],2015-09-25 20:00:00+00:00,2015-09,2015-09-25 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1443,[],0.0217,1.0
2015-09-28 20:00:00+00:00,0.0,0.0,0.0,0.6875348045025926,0.15956732809328664,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,-0.0410914440387083,0,0,0,0.0,0.0,0.0,[],2015-09-28 20:00:00+00:00,2015-09,2015-09-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1444,[],0.021,1.0
2015-09-29 20:00:00+00:00,0.0,0.0,0.0,0.6896152870153105,0.1595124340760823,0.0,0.0,100000.0,0.0,0.0,-0.0205,0.0,-0.04116204644158373,0,0,0,0.0,0.0,0.0,[],2015-09-29 20:00:00+00:00,2015-09,2015-09-29 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1445,[],0.0205,1.0
2015-09-30 20:00:00+00:00,0.0,0.0,0.0,0.7218456374534135,0.15964743096926315,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,-0.042410536416334646,0,0,0,0.0,0.0,0.0,[],2015-09-30 20:00:00+00:00,2015-09,2015-09-30 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1446,[],0.0206,1.0
2015-10-01 20:00:00+00:00,0.0,0.0,0.0,0.7252443614078297,0.15959352469805912,0.0,0.0,100000.0,0.0,0.0,-0.0205,0.0,-0.04253122930697057,0,0,0,0.0,0.0,0.0,[],2015-10-01 20:00:00+00:00,2015-10,2015-10-01 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1447,[],0.0205,1.0
2015-10-02 20:00:00+00:00,0.0,0.0,0.0,0.7499417334755698,0.1596435297989448,0.0,0.0,100000.0,0.0,0.0,-0.0199,0.0,-0.04347160517312271,0,0,0,0.0,0.0,0.0,[],2015-10-02 20:00:00+00:00,2015-10,2015-10-02 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1448,[],0.0199,1.0
2015-10-05 20:00:00+00:00,0.0,0.0,0.0,0.7819478896661787,0.15976196322278086,0.0,0.0,100000.0,0.0,0.0,-0.0207,0.0,-0.04466360500459135,0,0,0,0.0,0.0,0.0,[],2015-10-05 20:00:00+00:00,2015-10,2015-10-05 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1449,[],0.0207,1.0
2015-10-06 20:00:00+00:00,0.0,0.0,0.0,0.7755538396675625,0.15971569573733352,0.0,0.0,100000.0,0.0,0.0,-0.0205,0.0,-0.04439977135219655,0,0,0,0.0,0.0,0.0,[],2015-10-06 20:00:00+00:00,2015-10,2015-10-06 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1450,[],0.0205,1.0
2015-10-07 20:00:00+00:00,0.0,0.0,0.0,0.7898215397325112,0.15969193193806863,0.0,0.0,100000.0,0.0,0.0,-0.020800000000000003,0.0,-0.044926290590902876,0,0,0,0.0,0.0,0.0,[],2015-10-07 20:00:00+00:00,2015-10,2015-10-07 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1451,[],0.020800000000000003,1.0
2015-10-08 20:00:00+00:00,0.0,0.0,0.0,0.8056049657739446,0.15967493994179635,0.0,0.0,100000.0,0.0,0.0,-0.0212,0.0,-0.0455039207224279,0,0,0,0.0,0.0,0.0,[],2015-10-08 20:00:00+00:00,2015-10,2015-10-08 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1452,[],0.0212,1.0
2015-10-09 20:00:00+00:00,0.0,0.0,0.0,0.8069142304420662,0.1596199848354952,0.0,0.0,100000.0,0.0,0.0,-0.0212,0.0,-0.04553789002853079,0,0,0,0.0,0.0,0.0,[],2015-10-09 20:00:00+00:00,2015-10,2015-10-09 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1453,[],0.0212,1.0
2015-10-12 20:00:00+00:00,0.0,0.0,0.0,0.8092189080990586,0.15956541067664617,0.0,0.0,100000.0,0.0,0.0,-0.0212,0.0,-0.045609405988912465,0,0,0,0.0,0.0,0.0,[],2015-10-12 20:00:00+00:00,2015-10,2015-10-12 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1454,[],0.0212,1.0
2015-10-13 20:00:00+00:00,0.0,0.0,0.0,0.7968702216167982,0.1595393308140182,0.0,0.0,100000.0,0.0,0.0,-0.0206,0.0,-0.045118744014741204,0,0,0,0.0,0.0,0.0,[],2015-10-13 20:00:00+00:00,2015-10,2015-10-13 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1455,[],0.0206,1.0
2015-10-14 20:00:00+00:00,0.0,0.0,0.0,0.7883956891054638,0.15949899810799012,0.0,0.0,100000.0,0.0,0.0,-0.0199,0.0,-0.04477676844063214,0,0,0,0.0,0.0,0.0,[],2015-10-14 20:00:00+00:00,2015-10,2015-10-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1456,[],0.0199,1.0
2015-10-15 20:00:00+00:00,0.0,0.0,0.0,0.8149583253152239,0.15955668854721874,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.04574408013578022,0,0,0,0.0,0.0,0.0,[],2015-10-15 20:00:00+00:00,2015-10,2015-10-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1457,[],0.0204,1.0
2015-10-16 20:00:00+00:00,0.0,0.0,0.0,0.8232535456533867,0.15951107907853165,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.04603774659928018,0,0,0,0.0,0.0,0.0,[],2015-10-16 20:00:00+00:00,2015-10,2015-10-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1458,[],0.0204,1.0
2015-10-19 20:00:00+00:00,0.0,0.0,0.0,0.8237468189130392,0.15945638765592776,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.04604043230075967,0,0,0,0.0,0.0,0.0,[],2015-10-19 20:00:00+00:00,2015-10,2015-10-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1459,[],0.0204,1.0
2015-10-20 20:00:00+00:00,0.0,0.0,0.0,0.8211551104902959,0.15940365329790193,0.0,0.0,100000.0,0.0,0.0,-0.020800000000000003,0.0,-0.04592718575377957,0,0,0,0.0,0.0,0.0,[],2015-10-20 20:00:00+00:00,2015-10,2015-10-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1460,[],0.020800000000000003,1.0
2015-10-21 20:00:00+00:00,0.0,0.0,0.0,0.810546125417553,0.1593704417611298,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.045508151255919144,0,0,0,0.0,0.0,0.0,[],2015-10-21 20:00:00+00:00,2015-10,2015-10-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1461,[],0.0204,1.0
2015-10-22 20:00:00+00:00,0.0,0.0,0.0,0.8406511112686155,0.15945728419040006,0.0,0.0,100000.0,0.0,0.0,-0.0204,0.0,-0.04658449364127395,0,0,0,0.0,0.0,0.0,[],2015-10-22 20:00:00+00:00,2015-10,2015-10-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1462,[],0.0204,1.0
2015-10-23 20:00:00+00:00,0.0,0.0,0.0,0.8609541266818272,0.15946300717954032,0.0,0.0,100000.0,0.0,0.0,-0.0209,0.0,-0.04730154053562767,0,0,0,0.0,0.0,0.0,[],2015-10-23 20:00:00+00:00,2015-10,2015-10-23 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1463,[],0.0209,1.0
2015-10-26 20:00:00+00:00,0.0,0.0,0.0,0.8573939346941628,0.15941157869250408,0.0,0.0,100000.0,0.0,0.0,-0.0207,0.0,-0.047154350583808326,0,0,0,0.0,0.0,0.0,[],2015-10-26 20:00:00+00:00,2015-10,2015-10-26 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1464,[],0.0207,1.0
2015-10-27 20:00:00+00:00,0.0,0.0,0.0,0.8526499304668682,0.15936207279503964,0.0,0.0,100000.0,0.0,0.0,-0.0205,0.0,-0.04696313426736831,0,0,0,0.0,0.0,0.0,[],2015-10-27 20:00:00+00:00,2015-10,2015-10-27 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1465,[],0.0205,1.0
2015-10-28 20:00:00+00:00,0.0,0.0,0.0,0.8745853672227202,0.1593773872502379,0.0,0.0,100000.0,0.0,0.0,-0.021,0.0,-0.0477310277035772,0,0,0,0.0,0.0,0.0,[],2015-10-28 20:00:00+00:00,2015-10,2015-10-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1466,[],0.021,1.0
2015-10-29 20:00:00+00:00,0.0,0.0,0.0,0.8737422266790602,0.1593234853116135,0.0,0.0,100000.0,0.0,0.0,-0.0219,0.0,-0.04768408029092662,0,0,0,0.0,0.0,0.0,[],2015-10-29 20:00:00+00:00,2015-10,2015-10-29 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1467,[],0.0219,1.0
2015-10-30 20:00:00+00:00,0.0,0.0,0.0,0.8647297567514309,0.1592842448432812,0.0,0.0,100000.0,0.0,0.0,-0.0216,0.0,-0.04733679791573343,0,0,0,0.0,0.0,0.0,[],2015-10-30 20:00:00+00:00,2015-10,2015-10-30 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1468,[],0.0216,1.0
2015-11-02 21:00:00+00:00,0.0,0.0,0.0,0.8868712171867237,0.15929995960315121,0.0,0.0,100000.0,0.0,0.0,-0.022,0.0,-0.048105384599249526,0,0,0,0.0,0.0,0.0,[],2015-11-02 21:00:00+00:00,2015-11,2015-11-02 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1469,[],0.022,1.0
2015-11-03 21:00:00+00:00,0.0,0.0,0.0,0.8920187287314643,0.15924844340921804,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.04827320734945579,0,0,0,0.0,0.0,0.0,[],2015-11-03 21:00:00+00:00,2015-11,2015-11-03 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1470,[],0.0223,1.0
2015-11-04 21:00:00+00:00,0.0,0.0,0.0,0.8853108279503776,0.1592030047851029,0.0,0.0,100000.0,0.0,0.0,-0.0225,0.0,-0.0480138349796393,0,0,0,0.0,0.0,0.0,[],2015-11-04 21:00:00+00:00,2015-11,2015-11-04 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1471,[],0.0225,1.0
2015-11-05 21:00:00+00:00,0.0,0.0,0.0,0.8831763762857496,0.15915028223008884,0.0,0.0,100000.0,0.0,0.0,-0.0226,0.0,-0.047920395442040395,0,0,0,0.0,0.0,0.0,[],2015-11-05 21:00:00+00:00,2015-11,2015-11-05 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1472,[],0.0226,1.0
2015-11-06 21:00:00+00:00,0.0,0.0,0.0,0.8825217435032986,0.15909658250084935,0.0,0.0,100000.0,0.0,0.0,-0.0234,0.0,-0.04788047904946671,0,0,0,0.0,0.0,0.0,[],2015-11-06 21:00:00+00:00,2015-11,2015-11-06 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1473,[],0.0234,1.0
2015-11-09 21:00:00+00:00,0.0,0.0,0.0,0.864030241894657,0.15909960846898635,0.0,0.0,100000.0,0.0,0.0,-0.0236,0.0,-0.047182171070678146,0,0,0,0.0,0.0,0.0,[],2015-11-09 21:00:00+00:00,2015-11,2015-11-09 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1474,[],0.0236,1.0
2015-11-10 21:00:00+00:00,0.0,0.0,0.0,0.8668460369512252,0.1590462090366642,0.0,0.0,100000.0,0.0,0.0,-0.0232,0.0,-0.04726823306031872,0,0,0,0.0,0.0,0.0,[],2015-11-10 21:00:00+00:00,2015-11,2015-11-10 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1475,[],0.0232,1.0
2015-11-11 21:00:00+00:00,0.0,0.0,0.0,0.8608196974797588,0.1589996427831413,0.0,0.0,100000.0,0.0,0.0,-0.0232,0.0,-0.04703168773299118,0,0,0,0.0,0.0,0.0,[],2015-11-11 21:00:00+00:00,2015-11,2015-11-11 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1476,[],0.0232,1.0
2015-11-12 21:00:00+00:00,0.0,0.0,0.0,0.8347861313199474,0.1590579767482993,0.0,0.0,100000.0,0.0,0.0,-0.0232,0.0,-0.04603725567800733,0,0,0,0.0,0.0,0.0,[],2015-11-12 21:00:00+00:00,2015-11,2015-11-12 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1477,[],0.0232,1.0
2015-11-13 21:00:00+00:00,0.0,0.0,0.0,0.8142230136681539,0.15907710689290866,0.0,0.0,100000.0,0.0,0.0,-0.0228,0.0,-0.04524387837945277,0,0,0,0.0,0.0,0.0,[],2015-11-13 21:00:00+00:00,2015-11,2015-11-13 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1478,[],0.0228,1.0
2015-11-16 21:00:00+00:00,0.0,0.0,0.0,0.8412608601831826,0.15913510227985564,0.0,0.0,100000.0,0.0,0.0,-0.0227,0.0,-0.046201998493065596,0,0,0,0.0,0.0,0.0,[],2015-11-16 21:00:00+00:00,2015-11,2015-11-16 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1479,[],0.0227,1.0
2015-11-17 21:00:00+00:00,0.0,0.0,0.0,0.8387947135961613,0.15908303379337896,0.0,0.0,100000.0,0.0,0.0,-0.0225,0.0,-0.04609558645687668,0,0,0,0.0,0.0,0.0,[],2015-11-17 21:00:00+00:00,2015-11,2015-11-17 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1480,[],0.0225,1.0
2015-11-18 21:00:00+00:00,0.0,0.0,0.0,0.8685141447801505,0.1591611019334891,0.0,0.0,100000.0,0.0,0.0,-0.0227,0.0,-0.047130334949590694,0,0,0,0.0,0.0,0.0,[],2015-11-18 21:00:00+00:00,2015-11,2015-11-18 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1481,[],0.0227,1.0
2015-11-19 21:00:00+00:00,0.0,0.0,0.0,0.8664155993130489,0.15910871904211157,0.0,0.0,100000.0,0.0,0.0,-0.022400000000000003,0.0,-0.047038429067727185,0,0,0,0.0,0.0,0.0,[],2015-11-19 21:00:00+00:00,2015-11,2015-11-19 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1482,[],0.022400000000000003,1.0
2015-11-20 21:00:00+00:00,0.0,0.0,0.0,0.8735270083083624,0.1590609839723475,0.0,0.0,100000.0,0.0,0.0,-0.0226,0.0,-0.04727723221351564,0,0,0,0.0,0.0,0.0,[],2015-11-20 21:00:00+00:00,2015-11,2015-11-20 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1483,[],0.0226,1.0
2015-11-23 21:00:00+00:00,0.0,0.0,0.0,0.8712134632850235,0.15900890559572167,0.0,0.0,100000.0,0.0,0.0,-0.0225,0.0,-0.047177774401435016,0,0,0,0.0,0.0,0.0,[],2015-11-23 21:00:00+00:00,2015-11,2015-11-23 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1484,[],0.0225,1.0
2015-11-24 21:00:00+00:00,0.0,0.0,0.0,0.8735000788844127,0.15895562194107293,0.0,0.0,100000.0,0.0,0.0,-0.022400000000000003,0.0,-0.04724398901608731,0,0,0,0.0,0.0,0.0,[],2015-11-24 21:00:00+00:00,2015-11,2015-11-24 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1485,[],0.022400000000000003,1.0
2015-11-25 21:00:00+00:00,0.0,0.0,0.0,0.8732581490074458,0.15890228602580722,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.04721936182605792,0,0,0,0.0,0.0,0.0,[],2015-11-25 21:00:00+00:00,2015-11,2015-11-25 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1486,[],0.0223,1.0
2015-11-27 18:00:00+00:00,0.0,0.0,0.0,0.8743701479552419,0.1588488183831657,0.0,0.0,100000.0,0.0,0.0,-0.0222,0.0,-0.047243384544726034,0,0,0,0.0,0.0,0.0,[],2015-11-27 18:00:00+00:00,2015-11,2015-11-27 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1487,[],0.0222,1.0
2015-11-30 21:00:00+00:00,0.0,0.0,0.0,0.8656712014851724,0.15880934090169377,0.0,0.0,100000.0,0.0,0.0,-0.0221,0.0,-0.046911602261645716,0,0,0,0.0,0.0,0.0,[],2015-11-30 21:00:00+00:00,2015-11,2015-11-30 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1488,[],0.0221,1.0
2015-12-01 21:00:00+00:00,0.0,0.0,0.0,0.8855976399016678,0.1588115371336782,0.0,0.0,100000.0,0.0,0.0,-0.0215,0.0,-0.04759644675928639,0,0,0,0.0,0.0,0.0,[],2015-12-01 21:00:00+00:00,2015-12,2015-12-01 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1489,[],0.0215,1.0
2015-12-02 21:00:00+00:00,0.0,0.0,0.0,0.86486418685028,0.1588282840564844,0.0,0.0,100000.0,0.0,0.0,-0.021800000000000003,0.0,-0.04682190822873956,0,0,0,0.0,0.0,0.0,[],2015-12-02 21:00:00+00:00,2015-12,2015-12-02 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1490,[],0.021800000000000003,1.0
2015-12-03 21:00:00+00:00,0.0,0.0,0.0,0.8380595113563225,0.15889217900431873,0.0,0.0,100000.0,0.0,0.0,-0.0233,0.0,-0.04580856268317802,0,0,0,0.0,0.0,0.0,[],2015-12-03 21:00:00+00:00,2015-12,2015-12-03 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1491,[],0.0233,1.0
2015-12-04 21:00:00+00:00,0.0,0.0,0.0,0.8757869124014819,0.15905284220465382,0.0,0.0,100000.0,0.0,0.0,-0.0228,0.0,-0.047104671648040976,0,0,0,0.0,0.0,0.0,[],2015-12-04 21:00:00+00:00,2015-12,2015-12-04 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1492,[],0.0228,1.0
2015-12-07 21:00:00+00:00,0.0,0.0,0.0,0.8626760942554323,0.15902907899977906,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.04661283975718248,0,0,0,0.0,0.0,0.0,[],2015-12-07 21:00:00+00:00,2015-12,2015-12-07 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1493,[],0.0223,1.0
2015-12-08 21:00:00+00:00,0.0,0.0,0.0,0.8505875100117537,0.1590014850959225,0.0,0.0,100000.0,0.0,0.0,-0.022400000000000003,0.0,-0.04615602656415566,0,0,0,0.0,0.0,0.0,[],2015-12-08 21:00:00+00:00,2015-12,2015-12-08 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1494,[],0.022400000000000003,1.0
2015-12-09 21:00:00+00:00,0.0,0.0,0.0,0.8362658407948942,0.15898392349253201,0.0,0.0,100000.0,0.0,0.0,-0.0222,0.0,-0.04561336784163216,0,0,0,0.0,0.0,0.0,[],2015-12-09 21:00:00+00:00,2015-12,2015-12-09 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1495,[],0.0222,1.0
2015-12-10 21:00:00+00:00,0.0,0.0,0.0,0.8403999858036106,0.1589324493813291,0.0,0.0,100000.0,0.0,0.0,-0.022400000000000003,0.0,-0.04574795709811522,0,0,0,0.0,0.0,0.0,[],2015-12-10 21:00:00+00:00,2015-12,2015-12-10 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1496,[],0.022400000000000003,1.0
2015-12-11 21:00:00+00:00,0.0,0.0,0.0,0.8046543254521659,0.1590885699881751,0.0,0.0,100000.0,0.0,0.0,-0.0213,0.0,-0.04437788815656983,0,0,0,0.0,0.0,0.0,[],2015-12-11 21:00:00+00:00,2015-12,2015-12-11 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1497,[],0.0213,1.0
2015-12-14 21:00:00+00:00,0.0,0.0,0.0,0.8132364671488492,0.1590452534573109,0.0,0.0,100000.0,0.0,0.0,-0.0223,0.0,-0.04467720324772192,0,0,0,0.0,0.0,0.0,[],2015-12-14 21:00:00+00:00,2015-12,2015-12-14 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1498,[],0.0223,1.0
2015-12-15 21:00:00+00:00,0.0,0.0,0.0,0.8324904295397515,0.15904684031323219,0.0,0.0,100000.0,0.0,0.0,-0.0228,0.0,-0.045353985434889145,0,0,0,0.0,0.0,0.0,[],2015-12-15 21:00:00+00:00,2015-12,2015-12-15 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1499,[],0.0228,1.0
2015-12-16 21:00:00+00:00,0.0,0.0,0.0,0.8590889719470378,0.15909819532911715,0.0,0.0,100000.0,0.0,0.0,-0.023,0.0,-0.04627463637639856,0,0,0,0.0,0.0,0.0,[],2015-12-16 21:00:00+00:00,2015-12,2015-12-16 14:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,1500,[],0.023,1.0
